filename,cmpnd,org,log_slope
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Sandaracinus amylolyticus,1.0476069450445984
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Desulfobulbus elongatus,1.0346343238020164
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Bacteriovorax sp. BAL6 X,1.0317441594696
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Enhygromyxa salina,1.030259017224257
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Halobacteriovorax marinus,1.0142370000609253
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Nakamurella multipartita,1.011001592598018
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Dermatophilus congolensis,1.0043879017208963
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Clostridium combesii,0.9999299694686783
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Isoptericola variabilis,0.9948802511197808
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Agrococcus casei,0.9914968019318143
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Psychromonas aquimarina,0.9912814670880168
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Chloroflexi bacterium RBG 13 51 36,0.9871455269159186
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Desulfobacter curvatus,0.9850141348510035
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Microlunatus phosphovorus,0.9746949481086109
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Bacteroides luti,0.966360736626887
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Paenibacillus polysaccharolyticus,0.9525585527948172
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Brevibacterium mcbrellneri,0.9524538846056195
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Streptomyces avermitilis,0.9441043510296151
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Kineosphaera limosa,0.9375455921254578
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Anaerocolumna xylanovorans,0.9295089467790019
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Actinomycetospora chiangmaiensis,1.2377584897843328
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Actinoplanes atraurantiacus,1.9267187082908235
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Agreia bicolorata,1.5102178906770338
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Arenimonas oryziterrae,2.140577394028779
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Arthrobacter globiformis,1.8703703073591613
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Auraticoccus monumenti,1.7473922071359624
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Bacteriovorax sp. BAL6 X,1.4874217975908701
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Brachybacterium alimentarium,1.6307349823160044
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Brachybacterium paraconglomeratum,1.2473870263578524
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Brevibacterium antiquum,1.4885403449936487
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Cellulomonas cellasea,1.2826994155274722
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Cephaloticoccus capnophilus,0.8852993333542312
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Chlamydiales bacterium SCGC AG-110-P3,0.9961622518782963
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Chloroflexi bacterium RBG 13 51 36,1.3985790536833003
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Chromatocurvus halotolerans,2.17099266052425
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Dermabacter hominis,1.7098929277481125
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Dermatophilus congolensis,1.6327325984080328
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Desulfobacter curvatus,0.9636311214319341
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Geodermatophilus obscurus,1.4883081812712136
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Granulosicoccus antarcticus,2.5400860172171376
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Halobacteriovorax marinus,1.698694895790756
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Humibacillus sp. DSM 29435,1.6334208797413075
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Intrasporangiaceae bacterium URHB0013,1.9498924333585796
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Isoptericola variabilis,0.9467088731960692
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Kocuria flava,2.088565625940785
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Kocuria varians,1.702918600752761
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Kytococcus sedentarius,2.8761880228841976
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Leifsonia sp. Leaf325,1.6360064535263525
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Luteimonas tolerans,2.253609632401479
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Micromonospora avicenniae,1.438206632880744
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Micromonospora peucetia,1.7314534951673675
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Mobilicoccus massiliensis,2.5793527456254943
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Mycolicibacterium obuense,1.725212930338943
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Nesterenkonia alba,1.1503244941275368
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Okibacterium fritillariae,1.5888584495784508
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Paenibacillus polysaccharolyticus,1.4600961404484774
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Plantibacter sp. VKM Ac-1784,1.6133794061722104
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Pseudoxanthomonas,2.0790500219205685
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Psychromonas aquimarina,1.0778090219766165
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Rothia mucilaginosa,1.113153994029998
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Saccharothrix espanaensis,1.2960133979549702
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Sandaracinus amylolyticus,1.3132686671287734
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Sanguibacter keddieii,1.5109884328157686
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Sediminihabitans luteus,1.6651490783213923
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Silanimonas lenta,1.7808317044905082
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Subtercola sp. Z020,1.4739172996548002
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Thermomonas haemolytica,2.1824169520429266
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Virgibacillus salinus,0.9907259495502284
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,Xanthomonas translucens,2.172278077724573
output//C6_control/20191112_hexanoate_final_avged_log_calculated_slopes.csv,hexanoate,XC,2.4367772869151625
